"Gerson Lehrman Group","New York, NY","https://www.secondmarket.com/company/gerson-lehrman-group","http://www.glgroup.com","",""
"First Round Capital","San Francisco, CA","https://www.secondmarket.com/company/first-round-capital","http://www.firstround.com/","",""
"myYearbook","","https://www.secondmarket.com/company/myyearbook","http://www.myyearbook.com","Jul 2008","$13M"
"Parallels","Renton, WA","https://www.secondmarket.com/company/parallels","http://www.parallels.com","Jun 2005","$12M"
"Marin Software","San Francisco, CA","https://www.secondmarket.com/company/marin-software","http://www.marinsoftware.com/index.html","Apr 2011","$16M"
"Founders Fund","San Francisco, CA","https://www.secondmarket.com/company/founders-fund","http://www.foundersfund.com/","",""
"Newegg","Whittier, CA","https://www.secondmarket.com/company/newegg","http://www.newegg.com","",""
"Mars","McLean, VA","https://www.secondmarket.com/company/mars","http://www.mars.com","",""
"Kno","Santa Clara, CA","https://www.secondmarket.com/company/kno","http://kno.com/","Jun 2011","$2.5M"
"Abound Solar","Loveland, CO","https://www.secondmarket.com/company/abound-solar","http://www.abound.com","Dec 2010","$110M"
"Posterous","San Francisco, CA","https://www.secondmarket.com/company/posterous","http://posterous.com/","Sep 2011","$5M"
"Seamless","New York, NY","https://www.secondmarket.com/company/seamlessweb","http://www.seamless.com/","",""
"Deloitte","New York, NY","https://www.secondmarket.com/company/deloitte","www.deloitte.com","",""
"Solyndra","Freemont, CA","https://www.secondmarket.com/company/solyndra","http://www.solyndra.com","Jun 2011","$10M"
"Everyday Health","New York, NY","https://www.secondmarket.com/company/everyday-health","http://www.everydayhealth.com/","Nov 2010","$20M"
"InMobi","Bangalore, India","https://www.secondmarket.com/company/inmobi","http://www.inmobi.com/","Sep 2011","$200M"
"Wonga","London, United Kingdom","https://www.secondmarket.com/company/wonga","https://www.wonga.com/","Feb 2011","GBP 73M"
"Betterment","New York, NY","https://www.secondmarket.com/company/betterment","https://www.betterment.com","Dec 2010","$3M"
"AxialMarket","New York, NY","https://www.secondmarket.com/company/axialmarket","http://www.axialmarket.com","Nov 2010","$2M"
"Tableau Software","Seattle, WA","https://www.secondmarket.com/company/tableau-software","http://www.tableausoftware.com","Aug 2008","$10M"
"Badoo","London, United Kingdom","https://www.secondmarket.com/company/badoo","http://www.badoo.com","Jan 2008","$30M"
"Behind the Burner","New York, NY","https://www.secondmarket.com/company/behind-the-burner","http://www.behindtheburner.com","2008","$500K"
"Flixster","San Francisco, CA","https://www.secondmarket.com/company/flixster","http://www.flixster.com","Apr 2008","$5M"
"Brooklyn Brewery","Brooklyn, NY","https://www.secondmarket.com/company/brooklyn-brewery","http://www.brooklynbrewery.com/","Oct 2009","$800K"
"E&J Gallo Winery","Modesto, CA","https://www.secondmarket.com/company/ej-gallo-winery","http://gallo.com","",""
"SeatGeek","New York, NY","https://www.secondmarket.com/company/seatgeek","http://www.SeatGeek.com/","Feb 2011","Unknown"
"Nextag","San Mateo, CA","https://www.secondmarket.com/company/nextag","http://www.nextag.com/","Nov 1999","$7M"
"SunRun","San Francisco, CA","https://www.secondmarket.com/company/sunrun","http://www.sunrunhome.com","Jun 2010","$55M"
"Gazelle","Boston, MA","https://www.secondmarket.com/company/gazelle","http://www.gazelle.com/","Jul 2011","$22M"
"Art.com","Emeryville, CA","https://www.secondmarket.com/company/artcom","http://art.com","Feb 2005","$30M"
"OANDA","New York, NY","https://www.secondmarket.com/company/oanda","http://www.oanda.com/","Sep 2007","$100M"
"CrowdStar","Burlingame, CA","https://www.secondmarket.com/company/crowdstar","http://www.crowdstar.com/","May 2011","$23M"
"56.com","Chao Yang District,Beijing, China","https://www.secondmarket.com/company/56com","http://www.56.com/","Dec 2007","$20M"
"ModCloth","Pittsburgh, PA","https://www.secondmarket.com/company/modcloth","http://www.modcloth.com","Jun 2010","$19M"
"groSolar","White River, VT","https://www.secondmarket.com/company/grosolar","http://www.grosolar.com","Jun 2008","$2.5M"
"360buy.com","Beijing, China","https://www.secondmarket.com/company/360buycom","http://www.360buy.com/","Mar 2011","Unknown"
"BillFloat","San Francisco, CA","https://www.secondmarket.com/company/billfloat","http://www.billfloat.com/","Jul 2010","$4.5M"
"BridgeLux","Sunnyvale, CA","https://www.secondmarket.com/company/bridgelux","http://www.bridgelux.com/","Oct 2011","$15M"
"GetJar","Vilnius, Lithuania","https://www.secondmarket.com/company/getjar-networks","http://www.getjar.com","Feb 2011","$25M"
"Technorati","San Francisco, CA","https://www.secondmarket.com/company/technorati","http://technorati.com","Oct 2009","$2M"
"2tor","New York, NY","https://www.secondmarket.com/company/2tor","http://2tor.com/","Mar 2011","$32M"
"Sierra Nevada","Chico, CA","https://www.secondmarket.com/company/sierra-nevada","http://www.sierranevada.com","",""
"Fab","New York, NY","https://www.secondmarket.com/company/fabcom","http://www.fab.com","Dec 2011","$40M"
"Foodspotting","San Francisco, CA","https://www.secondmarket.com/company/foodspotting","http://www.foodspotting.com","Jan 2011","$3M"
"Spiceworks","Austin, TX","https://www.secondmarket.com/company/spiceworks","http://www.spiceworks.com/","Apr 2011","$25M"
"Wildfire Interactive","Redwood City, CA","https://www.secondmarket.com/company/wildfire","http://www.wildfireapp.com","Apr 2010","$4M"
"ExactTarget","Indianapolis, IN","https://www.secondmarket.com/company/exacttarget","http://www.exacttarget.com/","Apr 2011","$30M"
"Benchmark Capital","Menlo Park, CA","https://www.secondmarket.com/company/benchmark-capital","www.benchmark.com","",""
"LearnVest","New York, NY","https://www.secondmarket.com/company/learnvest","http://www.learnvest.com","Jul 2011","$19M"
"Booyah","San Francisco, CA","https://www.secondmarket.com/company/booyah","http://www.booyah.com","May 2010","$20M"
"Live Gamer","New York, NY","https://www.secondmarket.com/company/live-gamer","http://livegamer.com","Nov 2011","$8.5M"
"eMeter","San Mateo, CA","https://www.secondmarket.com/company/emeter","http://www.emeter.com","Jul 2010","$12M"
"Millennial Media","Baltimore, MD","https://www.secondmarket.com/company/millennial-media","http://millennialmedia.com","Jan 2011","$27M"
"Virgin America","Burlingame, CA","https://www.secondmarket.com/company/virgin-america","http://www.virginamerica.com","",""
"Milk","","https://www.secondmarket.com/company/milk","http://mi.lk/","Nov 2011","$200K"
"Virgin Gaming","","https://www.secondmarket.com/company/virgin-gaming","","",""
"First Wind","Boston, MA","https://www.secondmarket.com/company/first-wind","http://www.firstwind.com","Dec 2011","$210M"
"CapLinked","Manhattan Beach, CA","https://www.secondmarket.com/company/caplinked","http://www.caplinked.com/","Jan 2012","$500K"
"SimpleGeo","San Francisco, CA","https://www.secondmarket.com/company/simplegeo","http://simplegeo.com/","May 2010","$8.14M"
"Chartbeat","New York, NY","https://www.secondmarket.com/company/chartbeat","http://chartbeat.com/","Jan 2012","$1M"
"Photobucket, Corp.","CO","https://www.secondmarket.com/company/photobucket","http://photobucket.com","Feb 2009","Unknown"
"Vostu","New York, NY","https://www.secondmarket.com/company/vostu","http://www.vostu.com/","Nov 2010","$30M"
"Mahalo","Culver City, CA","https://www.secondmarket.com/company/mahalo","http://mahalo.com","Jan 2007","$16M"
"Acronis","Burlington, MA","https://www.secondmarket.com/company/acronis","http://www.acronis.com/","2004","$11M"
"StumbleUpon","San Francisco, CA","https://www.secondmarket.com/company/stumbleupon","http://www.stumbleupon.com/","Mar 2011","$17M"
"Lytro","Mountain View, CA","https://www.secondmarket.com/company/lytro","http://www.lytro.com","Jun 2011","$50M"
"Send The Trend","New York, NY","https://www.secondmarket.com/company/sendthetrend","http://www.sendthetrend.com/","Mar 2011","$3M"
"Gazillion Entertainment","San Mateo, CA","https://www.secondmarket.com/company/gazillion-entertainment","http://www.gazillion.com","Aug 2011","$20M"
"Enphase Energy","Petaluma, CA","https://www.secondmarket.com/company/enphase-energy","http://www.enphaseenergy.com","Jun 2011","$14M"
"quirky","New York, NY","https://www.secondmarket.com/company/quirky","http://www.quirky.com","Aug 2011","$16M"
"IMVU","Palo Alto, CA","https://www.secondmarket.com/company/imvu","http://imvu.com","Jan 2009","$10M"
"Riot Games","Culver City, CA","https://www.secondmarket.com/company/riot-games-inc","www.riotgames.com","Sep 2009","$8M"
"CafeMom","New York, NY","https://www.secondmarket.com/company/cafemom","http://www.cafemom.com/","Mar 2008","$12M"
"RealDirect","New York, NY","https://www.secondmarket.com/company/realdirect","http://www.realdirect.com","Jun 2011","$2M"
"Hara","San Mateo, CA","https://www.secondmarket.com/company/hara","http://www.harasoftware.com","May 2011","$25M"
".Fox Networks","","https://www.secondmarket.com/company/fox-networks","http://www.dotfox.com","Jan 2007","GBP 2.5M"
"Specificmedia","Irvine, CA","https://www.secondmarket.com/company/specificmedia","http://specificmedia.com","Nov 2007","$100M"
"Engine Yard","San Francisco, CA","https://www.secondmarket.com/company/engine-yard","http://www.engineyard.com","Oct 2009","$19M"
"SkillShare","New York, NY","https://www.secondmarket.com/company/skillshare","http://skillshare.com","Aug 2011","$3.1M"
"Caesars Entertainment","Las Vegas, NV","https://www.secondmarket.com/company/ceasars-entertainment","http://www.totalrewards.com","",""
"Food Brasil","Porto Alegre, Brazil","https://www.secondmarket.com/company/food-brasil","http://www.foodbrasil.com.br","Dec 2010","$110K"
"3LM","Mountain View, CA","https://www.secondmarket.com/company/3lm","http://www.3lm.com/","Jul 2010","$1.5M"
"Stickybits","New York, NY","https://www.secondmarket.com/company/stickybits","http://www.stickybits.com/","May 2010","$1.6M"
"MediaBank","Chicago, IL","https://www.secondmarket.com/company/mediabank","http://www.mbxg.com","Apr 2008","$30M"
"Squarespace","New York, NY","https://www.secondmarket.com/company/squarespace","http://www.squarespace.com/","Jul 2010","$38M"
"Petra Solar","South Plainfield, NJ","https://www.secondmarket.com/company/petra-solar","http://www.petrasolar.com","Feb 2010","$40M"
"Atlassian","Sydney, Australia","https://www.secondmarket.com/company/atlassian","http://www.atlassian.com/","Jul 2010","$60M"
"Trion Worlds","Redwood City, CA","https://www.secondmarket.com/company/trion-world-network","http://www.trionworlds.com","Sep 2008","$70M"
"Adamas Pharmaceuticals","Emeryville, CA","https://www.secondmarket.com/company/adamas-pharmaceuticals-inc","http://www.adamaspharma.com/","Oct 2009","$40M"
"Qik","Redwood City, CA","https://www.secondmarket.com/company/qik","www.qik.com","",""
"Lumosity","San Francisco, CA","https://www.secondmarket.com/company/lumos-labs","http://www.lumosity.com/","Jun 2011","$32M"
"Endeca","Cambridge, MA","https://www.secondmarket.com/company/endeca","http://endeca.com","Jan 2008","$25M"
"WeatherBug","","https://www.secondmarket.com/company/weatherbug","","Mar 2004","$23M"
"oDesk","Redwood City, CA","https://www.secondmarket.com/company/odesk","https://www.odesk.com","Jun 2008","$15M"
"Conduit","Foster City, CA","https://www.secondmarket.com/company/conduit","http://www.conduit.com","Jan 2008","$8M"
"Collective","New York, NY","https://www.secondmarket.com/company/collective","http://www.collective.com","Apr 2009","$20M"
"Good Technology","Redwood City, CA","https://www.secondmarket.com/company/good-technology","http://www.good.com/","",""
"Wedbush Securities","Los Angeles, CA","https://www.secondmarket.com/company/wedbush-securities","http://www.wedbush.com","",""
"Kabbage","Atlanta, GA","https://www.secondmarket.com/company/kabbage","http://www.kabbage.com","Dec 2011","$12M"
"Automattic","San Francisco, CA","https://www.secondmarket.com/company/automattic","http://automattic.com","Jan 2008","$29M"
"MOG","Berkeley, CA","https://www.secondmarket.com/company/mog","http://mog.com/","Feb 2010","$9.5M"
"Lockerz","Seattle, WA","https://www.secondmarket.com/company/lockerz","http://www.lockerz.com/","Mar 2011","$36M"
"Lookout","San Francisco, CA","https://www.secondmarket.com/company/lookout","http://www.mylookout.com","Sep 2011","$40M"
"Formspring","San Francisco, CA","https://www.secondmarket.com/company/formspring","http://www.formspring.me","Jan 2011","$11M"
"Fitbit","San Francisco, CA","https://www.secondmarket.com/company/fitbit","http://www.fitbit.com","Sep 2010","$9M"
"WageWorks","San Mateo, CA","https://www.secondmarket.com/company/wageworks","http://www.wageworks.com/","Jan 2010","$20M"
"DISQUS","San Francisco, CA","https://www.secondmarket.com/company/disqus","http://www.disqus.com/","May 2011","$10M"
"hi5 Networks","San Francisco, CA","https://www.secondmarket.com/company/hi5-networks","www. hi5.com","Jul 2010","$14M"
"Tapjoy, Inc.","San Francisco, CA","https://www.secondmarket.com/company/tapjoy-inc","http://www.tapjoy.com","Jul 2011","$30M"
"YeePay","Beijing, China","https://www.secondmarket.com/company/yeepay","http://www.yeepay.com","",""
"Clean Power Finance","San Francisco, CA","https://www.secondmarket.com/company/clean-power-finance","http://www.cleanpowerfinance.com/","Sep 2011","$25M"
"TrueCar","Santa Monica, CA","https://www.secondmarket.com/company/truecar","http://www.truecar.com/","Sep 2011","$200M"
"Cooliris","Palo Alto, CA","https://www.secondmarket.com/company/cooliris","http://www.cooliris.com","Feb 2011","$9.6M"
"m6d","New York, NY","https://www.secondmarket.com/company/media6degrees","http://m6d.com","Dec 2010","$17M"
"IndieGoGo","","https://www.secondmarket.com/company/indiegogo","http://www.indiegogo.com","Sep 2011","$1.5M"
"4INFO","San Mateo, CA","https://www.secondmarket.com/company/4info","http://www.4info.com","Oct 2011","$14M"
"99Bill Corporation","Shanghai, China","https://www.secondmarket.com/company/99bill-corporation","www.99Bill.com","",""
"1366 Technologies","Lexington, MA","https://www.secondmarket.com/company/1366-technologies","http://www.1366tech.com","Feb 2011","$3M"
"TrialPay","Mountain View, CA","https://www.secondmarket.com/company/trialpay","http://trialpay.com","Feb 2008","$12M"
"Criteo","Palo Alto, CA","https://www.secondmarket.com/company/criteo","http://www.criteo.com","May 2010","$6.36M"
"iControl","Palo Alto, CA","https://www.secondmarket.com/company/icontrol-networks","http://www.icontrol.com/","Jun 2011","$50M"
"Jumio","Mountain View, CA","https://www.secondmarket.com/company/jumio","http://www.jumio.com/","Jan 2012","$25M"
"RightScale","Santa Barbara, CA","https://www.secondmarket.com/company/rightscale","http://www.rightscale.com","Sep 2010","$25M"
"OpenDNS","San Francisco, CA","https://www.secondmarket.com/company/opendns","http://www.opendns.com/","Sep 2010","$4.5M"
"Pinger","San Jose, CA","https://www.secondmarket.com/company/pinger","http://www.pinger.com/","Dec 2006","$8M"
"Glencore","Switzerland","https://www.secondmarket.com/company/glencore","http://www.glencore.com/","",""
"AlphaClone","San Francisco, CA","https://www.secondmarket.com/company/alphaclone","http://www.alphaclone.com","Aug 2010","$1M"
"Wix.com","San Francisco, CA","https://www.secondmarket.com/company/wix","http://www.wix.com/","Mar 2011","$40M"
"Aurora Feint","Burlingame, CA","https://www.secondmarket.com/company/aurora-feint","http://aurorafeint.com","Jul 2010","$4M"
"Ice Energy","Windsor, CO","https://www.secondmarket.com/company/ice-energy","http://www.ice-energy.com/","Oct 2010","$24M"
"CardioDx","Palo Alto, CA","https://www.secondmarket.com/company/cardiodx","http://www.cardiodx.com/","May 2011","$60M"
