"Ticker Symbol","Company Name","City","State","Salary Average","Salary Range"
"BDSI","BioDelivery Sciences International, Inc.","Raleigh","NC","",""
"BDX","Becton, Dickinson and Company","Franklin Lakes","NJ","",""
"BEAM","Beam, Inc.","Deerfield","IL","$83,776","$53,997  $122,304"
"BEAT","CardioNet, Inc.","Conshohocken","PA","$114,667","$105,000  $134,000"
"BEAV","BE Aerospace Inc.","Wellington","FL","$71,524","$38,917  $150,000"
"BEBE","Bebe Stores, Inc.","Brisbane","CA","$158,333","$125,000  $225,000"
"BECN","Beacon Roofing Supply Inc.","Peabody","MA","",""
"BEE","Strategic Hotels & Resorts, Inc.","Chicago","IL","",""
"BELFA","Bel Fuse Inc.","Jersey City","NJ","$40,227","$38,250  $42,432"
"BELFB","Bel Fuse Inc.","Jersey City","NJ","$40,227","$38,250  $42,432"
"BFS","Saul Centers Inc.","Bethesda","MD","",""
"BG","Bunge Limited","White Plains","NY","",""
"BGC","General Cable Corp.","Highland Heights","KY","$68,932","$36,388  $115,000"
"BGFV","Big 5 Sporting Goods Corp.","El Segundo","CA","",""
"BGG","Briggs & Stratton Corp.","Wauwatosa","WI","$56,112","$36,240  $77,043"
"BGMD","BG Medicine, Inc.","Waltham","MA","$97,688","$82,000  $130,000"
"BGS","B&G Foods Inc.","Parsippany-Troy Hills","NJ","",""
"BHE","Benchmark Electronics Inc.","Angleton","TX","$63,255","$42,000  $92,868"
"BHI","Baker Hughes Incorporated","Houston","TX","$79,104","$32,885  $375,000"
"BBOX","Black Box Corp.","Cecil","PA","",""
"BBRG","Bravo Brio Restaurant Group, Inc.","Columbus","OH","",""
"BBSI","Barrett Business Services Inc.","Vancouver","WA","",""
"BBW","Build-A-Bear Workshop Inc.","St Louis","MO","",""
"BBY","Best Buy Co. Inc.","Minneapolis","MN","$97,463","$33,500  $625,000"
"BC","Brunswick Corporation","Lake Forest","IL","$81,966","$53,000  $132,650"
"BCE","BCE, Inc.","Verdun","QC","",""
"BCO","Brinks Co.","Richmond","VA","$56,376","$51,000  $63,128"
"BCOM","B Communications Ltd","","","$74,462","$13,811  $1,056,000"
"BCPC","Balchem Corp.","","NY","$83,875","$70,000  $100,000"
"BCR","CR Bard Inc.","New Providence","NJ","",""
"BCRX","BioCryst Pharmaceuticals, Inc.","Durham","NC","",""
"BCSI","Blue Coat Systems Inc.","Sunnyvale","CA","$101,261","$65,000  $185,000"
"BDC","Belden, Inc.","St Louis","MO","",""
"BDCO","Blue Dolphin Energy Company","Houston","TX","",""
"BDE","Black Diamond, Inc.","Salt Lake City","UT","$74,500","$65,000  $88,000"
"BDL","Flanigan's Enterprises Inc.","Fort Lauderdale","FL","",""
"BDMS","Birner Dental Management Services Inc.","Denver","CO","$75,878","$10,000  $180,000"
"BDN","Brandywine Realty Trust","","PA","",""
"BDR","Blonder Tongue Laboratories Inc.","Old Bridge Township","NJ","",""
"AZK","Aurizon Mines Ltd.","Vancouver","BC","",""
"AZN","AstraZeneca PLC","","","$82,154","$40,600  $335,000"
"AZO","AutoZone Inc.","Memphis","TN","$66,532","$29,141  $637,000"
"AZPN","Aspen Technology, Inc.","Burlington","MA","$82,585","$46,600  $143,100"
"AZZ","AZZ Incorporated","Fort Worth","TX","",""
"B","Barnes Group Inc.","Bristol","CT","$71,129","$45,000  $88,860"
"BA","Boeing Co.","Chicago","IL","$82,398","$66,200  $100,000"
"BAA","Banro Corporation","Toronto","ON","",""
"BABY","Natus Medical Inc.","San Carlos","CA","",""
"BAGL","Einstein Noah Restaurant Group, Inc.","Lakewood","CO","",""
"BAH","Booz Allen Hamilton Inc.","McLean","VA","$95,533","$31,500  $300,000"
"BAM","Brookfield Asset Management Inc.","Toronto","ON","",""
"BAMM","Books-A-Million Inc.","Birmingham","AL","$33,986","$31,000  $36,972"
"BAS","Basic Energy Services, Inc.","Midland","TX","$65,476","$36,500  $105,456"
"BASI","Bioanalytical Systems Inc.","West Lafayette","IN","",""
"BAX","Baxter International Inc.","Deerfield","IL","$57,900","$55,800  $60,000"
"BBEP","Breitburn Energy Partners L.P.","Los Angeles","CA","",""
"BBG","Bill Barrett Corp.","Denver","CO","",""
"BBGI","Beasley Broadcast Group Inc.","Naples","FL","",""
"BBL","BHP Billiton plc","","","$123,471","$63,528  $286,000"
"AVY","Avery Dennison Corporation","Pasadena","CA","$74,056","$43,354  $185,000"
"AWAY","HomeAway, Inc.","Austin","TX","$92,000","$46,000  $115,000"
"AWC","Alumina Ltd.","Southbank","VIC","",""
"AWI","Armstrong World Industries, Inc.","Lancaster","PA","$83,183","$36,109  $110,000"
"AWK","American Water Works Company, Inc.","Voorhees","NJ","",""
"AWR","American States Water Company","San Dimas","CA","",""
"AWRE","Aware Inc.","Bedford","MA","$79,561","$60,000  $94,250"
"AWX","Avalon Holdings Corp.","Warren","OH","$23,587","$20,072  $27,102"
"AXAS","Abraxas Petroleum Corp.","San Antonio","TX","",""
"AXE","Anixter International Inc.","Glenview","IL","",""
"AXK","Accelr8 Technology Corp.","Denver","CO","",""
"AXL","American Axle & Manufacturing Holdings Inc.","","","$72,482","$44,100  $118,749"
"AXN","Aoxing Pharmaceutical Company, Inc.","Jersey City","NJ","",""
"AXP","American Express Company","","NY","",""
"AXR","AMREP Corp.","","NJ","",""
"AXTI","AXT Inc.","Fremont","CA","$52,000","$40,000  $70,000"
"AXU","Alexco Resource Corporation","Vancouver","BC","",""
"AYI","Acuity Brands, Inc.","Atlanta","GA","$68,861","$39,021  $90,000"
"AYR","Aircastle LTD","Stamford","CT","$129,235","$58,469  $200,000"
"AZC","Augusta Resource Corp.","Vancouver","BC","",""
"AUMN","Golden Minerals Company","Golden","CO","",""
"AUO","AU Optronics Corp.","Snellville","GA","",""
"AUQ","AuRico Gold Inc.","Toronto","ON","",""
"AUTH","AuthenTec, Inc.","Melbourne","FL","$87,505","$54,300  $120,000"
"AUXL","Auxilium Pharmaceuticals Inc.","Malvern","PA","",""
"AUY","Yamana Gold, Inc.","Toronto","ON","",""
"AVA","Avista Corp.","Spokane","WA","",""
"AVAV","AeroVironment, Inc.","Monrovia","CA","$92,825","$74,090  $108,264"
"AVB","Avalonbay Communities Inc.","Arlington","VA","$52,572","$40,144  $65,000"
"AVCA","Advocat Inc.","Brentwood","TN","",""
"AVD","American Vanguard Corp.","Newport Beach","CA","",""
"AVEO","AVEO Pharmaceuticals, Inc.","Cambridge","MA","$63,267","$48,000  $99,000"
"AVGO","Avago Technologies Limited","","","",""
"AVID","Avid Technology, Inc.","Burlington","MA","$87,442","$50,000  $365,000"
"AVII","AVI Biopharma, Inc.","Bothell","WA","",""
"AVL","Avalon Rare Metals Inc.","Toronto","ON","",""
"AVNR","Avanir Pharmaceuticals","Aliso Viejo","CA","",""
"AVNW","Aviat Networks, Inc.","Santa Clara","CA","",""
"AVT","Avnet Inc.","Phoenix","AZ","$86,989","$37,600  $175,011"
"AVTR","Avatar Holdings Inc.","Coral Gables","FL","",""
"ATK","Alliant Techsystems Inc.","Arlington","VA","",""
"ATMI","ATMI Inc.","Danbury","CT","$79,720","$55,000  $120,750"
"ATML","Atmel Corporation","San Jose","CA","$84,595","$58,000  $230,000"
"ATNI","Atlantic Tele-Network, Inc.","Beverly","MA","",""
"ATNY","API Technologies Corp.","Orlando","FL","",""
"ATO","Atmos Energy Corporation","Dallas","TX","",""
"ATPG","ATP Oil & Gas Corp.","Houston","TX","",""
"ATR","AptarGroup, Inc.","Crystal Lake","IL","",""
"ATRC","AtriCure, Inc.","West Chester","OH","$88,667","$78,000  $110,000"
"ATRI","ATRION Corp.","Allen","TX","",""
"ATRM","Aetrium Inc.","St Paul","MN","",""
"ATRO","Astronics Corporation","East Aurora","NY","",""
"ATSC","ATS Corporation","McLean","VA","$74,438","$34,195  $172,000"
"ATSG","Air Transport Services Group, Inc.","Wilmington","OH","",""
"ATU","Actuant Corporation","Menomonee Falls","WI","$66,753","$42,300  $88,305"
"ATVI","Activision Blizzard, Inc.","Santa Monica","CA","$94,000","$80,000  $108,000"
"ATW","Atwood Oceanics, Inc.","Houston","TX","$102,544","$66,960  $134,700"
"ATX","A.T. Cross Company","Lincoln","RI","",""
"AUDC","AudioCodes Ltd.","","","$107,494","$60,000  $165,000"
"ASEI","American Science & Engineering Inc.","Billerica","MA","$78,653","$60,000  $96,782"
"ASFI","Asta Funding Inc.","Englewood Cliffs","NJ","",""
"ASGN","On Assignment Inc.","Calabasas","CA","$69,619","$31,200  $113,850"
"ASH","Ashland Inc.","Covington","KY","$64,765","$40,944  $115,000"
"ASM","Avino Silver & Gold Mines Ltd.","Vancouver","BC","",""
"ASNA","Ascena Retail Group Inc.","Suffern","NY","",""
"ASTC","Astrotech Corp.","Austin","TX","",""
"ASTE","Astec Industries, Inc.","Chattanooga","TN","$64,333","$50,665  $78,000"
"ASTI","Ascent Solar Technologies, Inc.","Thornton","CO","",""
"ASTM","Aastrom Biosciences, Inc.","Ann Arbor Charter Township","MI","",""
"ASTX","Astex Pharmaceuticals, Inc.","Dublin","CA","",""
"ASUR","Asure Software, Inc.","Austin","TX","",""
"ASYS","Amtech Systems Inc.","Tempe","AZ","",""
"AT","Atlantic Power Corporation","Boston","MA","",""
"ATAX","America First Tax Exempt Investors LP","Omaha","NE","",""
"ATC","Cycle Country Accessories Corp.","Spencer","IA","",""
"ATEA","Astea International Inc.","Horsham","PA","$58,508","$40,567  $88,400"
"ATEC","Alphatec Holdings, Inc.","Carlsbad","CA","",""
"ATHN","athenahealth, Inc.","Watertown","MA","$70,933","$41,600  $88,000"
"ATHX","Athersys, Inc.","Cleveland","OH","$80,282","$55,120  $98,849"
"ARIA","Ariad Pharmaceuticals Inc.","Cambridge","MA","$80,339","$52,000  $170,000"
"ARII","American Railcar Industries, Inc.","St Charles","MO","",""
"ARLP","Alliance Resource Partners LP","Tulsa","OK","",""
"ARMH","ARM Holdings plc","","","$84,037","$36,198  $148,060"
"ARNA","Arena Pharmaceuticals, Inc.","San Diego","CA","$85,927","$35,636  $180,000"
"ARQL","ArQule Inc.","Woburn","MA","$76,018","$40,000  $250,000"
"ARRS","Arris Group Inc.","Suwanee","GA","$89,445","$60,000  $122,452"
"ARRY","Array BioPharma, Inc.","Boulder","CO","$79,026","$45,000  $155,000"
"ARSD","Arabian American Development Company","Sugar Land","TX","",""
"ARTC","ArthroCare Corporation","Austin","TX","$70,297","$47,986  $90,000"
"ARTNA","Artesian Resources Corp.","Newark","DE","",""
"ARTW","Art's-Way Manufacturing Co. Inc.","Armstrong","IA","",""
"ARTX","Arotech Corp.","Ann Arbor Charter Township","MI","",""
"ARUN","Aruba Networks, Inc.","Sunnyvale","CA","$93,868","$40,643  $155,000"
"ARW","Arrow Electronics, Inc.","Englewood","CO","$84,200","$34,000  $130,000"
"ARWR","Arrowhead Research Corp.","Pasadena","CA","",""
"ARX","Aeroflex Holding Corp.","Plainview","NY","",""
"ASCA","Ameristar Casinos Inc.","Las Vegas","NV","$66,761","$34,500  $110,000"
"ASCMA","Ascent Capital Group, Inc.","Englewood","CO","",""
"APOG","Apogee Enterprises, Inc.","Minneapolis","MN","",""
"APOL","Apollo Group Inc.","Phoenix","AZ","$79,659","$28,350  $170,000"
"APP","American Apparel, Inc.","Los Angeles","CA","$51,235","$18,720  $135,000"
"APPY","AspenBio Pharma, Inc.","Castle Rock","CO","",""
"APRI","Apricus Biosciences, Inc.","San Diego","CA","",""
"APT","Alpha Pro Tech Ltd.","Markham","ON","",""
"APU","AmeriGas Partners LP","King of Prussia","PA","",""
"AQQ","American Spectrum Realty Inc.","Houston","TX","",""
"ARAY","Accuray Incorporated","Sunnyvale","CA","$108,546","$70,000  $170,000"
"ARB","Arbitron Inc.","Columbia","MD","$102,170","$55,700  $308,655"
"ARBA","Ariba Inc.","Sunnyvale","CA","$85,749","$45,700  $132,000"
"ARC","American Reprographics Co.","Walnut Creek","CA","",""
"ARCI","Appliance Recycling Centers of America Inc.","Minneapolis","MN","",""
"ARCL","Archipelago Learning, Inc.","Dallas","TX","",""
"ARCW","ARC Wireless Solutions Inc.","Denver","CO","",""
"ARDNA","Arden Group Inc.","Compton","CA","",""
"ARE","Alexandria Real Estate Equities Inc.","Pasadena","CA","",""
"AREX","Approach Resources, Inc.","Fort Worth","TX","",""
"ARGN","Amerigon Inc.","Novi","MI","",""
"ANLY","Analysts International Corp.","Minneapolis","MN","$74,157","$29,910  $164,320"
"ANR","Alpha Natural Resources, Inc.","Abingdon","VA","",""
"ANSS","Ansys, Inc.","Canonsburg","PA","$72,527","$40,480  $125,445"
"ANTH","Anthera Pharmaceuticals, Inc.","Hayward","CA","",""
"ANTP","Phazar Corp.","Mineral Wells","TX","",""
"ANV","Allied Nevada Gold Corp.","Reno","NV","$215,000","$150,000  $275,000"
"ANX","Adventrx Pharmaceuticals, Inc.","San Diego","CA","",""
"AOI","Alliance One International, Inc.","Morrisville","NC","$79,299","$42,058  $127,000"
"AONE","A123 Systems, Inc.","Waltham","MA","$88,275","$55,000  $150,000"
"AOS","AO Smith Corp.","Milwaukee","WI","",""
"AP","Ampco-Pittsburgh Corp.","Pittsburgh","PA","",""
"APA","Apache Corp.","Houston","TX","$101,406","$44,000  $225,000"
"APAGF","Apco Oil & Gas International Inc.","Tulsa","OK","",""
"APC","Anadarko Petroleum Corporation","The Woodlands","TX","$88,038","$50,000  $146,880"
"APD","Air Products & Chemicals Inc.","Allentown","PA","$84,050","$37,280  $124,080"
"APEI","American Public Education, Inc.","Charles Town","WV","",""
"APFC","American Pacific Corp.","Las Vegas","NV","",""
"APH","Amphenol Corporation","Wallingford","CT","",""
"APKT","Acme Packet, Inc.","Bedford","MA","$79,814","$45,000  $136,000"
"APL","Atlas Pipeline Partners LP","Coraopolis","PA","",""
"AMS","American Shared Hospital Services","San Francisco","CA","",""
"AMSC","American Superconductor Corporation","","MA","$110,000","$80,000  $140,000"
"AMSG","AmSurg Corp.","Nashville","TN","$43,476","$34,000  $61,429"
"AMSWA","American Software, Inc.","Atlanta","GA","$61,155","$29,040  $94,000"
"AMT","American Tower Corp.","Boston","MA","$86,152","$34,343  $206,000"
"AMTC","Ameritrans Capital Corp.","Jericho","NY","",""
"AMWD","American Woodmark Corp.","Winchester","VA","$48,640","$28,621  $60,133"
"AMZN","Amazon.com Inc.","Seattle","WA","$93,448","$40,581  $160,000"
"AN","AutoNation Inc.","Fort Lauderdale","FL","$61,977","$49,000  $73,118"
"ANAC","Anacor Pharmaceuticals, Inc.","Palo Alto","CA","$100,911","$70,874  $142,000"
"ANAD","Anadigics, Inc.","Warren","NJ","$85,536","$58,995  $162,707"
"ANCI","American Caresource Holdings, Inc.","Dallas","TX","$64,152","$56,000  $71,663"
"ANDE","The Andersons, Inc.","Maumee","OH","",""
"ANEN","Anaren Inc.","East Syracuse","NY","$69,004","$50,000  $108,673"
"ANF","Abercrombie & Fitch Co.","New Albany","OH","$65,594","$20,405  $220,000"
"ANGN","Angeion Corp.","St Paul","MN","",""
"ANGO","AngioDynamics Inc.","","NY","$74,200","$60,000  $90,000"
"ANH","Anworth Mortgage Asset Corporation","Santa Monica","CA","$118,750","$70,000  $150,000"
"ANIK","Anika Therapeutics Inc.","Bedford","MA","",""
"ALXN","Alexion Pharmaceuticals, Inc.","Cheshire","CT","$118,001","$48,000  $200,000"
"AM","American Greetings Corp.","Brooklyn","OH","$66,849","$25,000  $146,718"
"AMAG","AMAG Pharmaceuticals, Inc.","Lexington","MA","$78,500","$77,000  $80,000"
"AMAT","Applied Materials Inc.","Santa Clara","CA","$89,740","$24,877  $194,501"
"AMBT","Ambient Corporation","Newton","MA","",""
"AMCC","Applied Micro Circuits Corp.","Sunnyvale","CA","$105,555","$65,437  $190,000"
"AMD","Advanced Micro Devices, Inc.","Sunnyvale","CA","$87,937","$54,412  $525,000"
"AMED","Amedisys Inc.","Baton Rouge","LA","$68,910","$38,000  $92,000"
"AMG","Affiliated Managers Group Inc.","Beverly","MA","",""
"AMGN","Amgen Inc.","Thousand Oaks","CA","$92,822","$16,667  $830,000"
"AMID","American Midstream Partners LP","Denver","CO","",""
"AMKR","Amkor Technology, Inc.","Chandler","AZ","$92,105","$58,614  $300,000"
"AMLN","Amylin Pharmaceuticals, Inc.","San Diego","CA","$81,841","$36,053  $155,000"
"AMOT","Allied Motion Technologies Inc.","Englewood","CO","",""
"AMP","Ameriprise Financial Inc.","Minneapolis","MN","$97,464","$55,000  $260,000"
"AMPE","Ampio Pharmaceuticals, Inc.","Greenwood Village","CO","",""
"AMRC","Ameresco, Inc.","Framingham","MA","",""
"AMRI","Albany Molecular Research Inc.","Albany","NY","$69,230","$37,000  $170,000"
"AMRN","Amarin Corporation plc","","","",""
"AMRS","Amyris, Inc.","Emeryville","CA","$72,734","$50,835  $105,000"
"ALEX","Alexander & Baldwin, Inc.","Honolulu","HI","",""
"ALG","Alamo Group, Inc.","Seguin","TX","$42,470","$37,939  $47,000"
"ALGN","Align Technology Inc.","San Jose","CA","$96,774","$66,000  $185,000"
"ALGT","Allegiant Travel Company","Las Vegas","NV","",""
"ALIM","Alimera Sciences, Inc.","Alpharetta","GA","",""
"ALJ","Alon USA Energy, Inc.","Dallas","TX","",""
"ALK","Alaska Air Group, Inc.","Seattle","WA","",""
"ALKS","Alkermes plc","","","$82,180","$47,500  $180,000"
"ALNY","Alnylam Pharmaceuticals, Inc.","Cambridge","MA","$85,255","$41,000  $155,250"
"ALOG","Analogic Corporation","Peabody","MA","$83,686","$63,003  $108,350"
"ALOT","Astro-Med Inc.","West Warwick","RI","",""
"ALR","Alere Inc.","Waltham","MA","",""
"ALRN","American Learning Corporation","Jericho","NY","",""
"ALSK","Alaska Communications Systems Group Inc.","Anchorage","AK","",""
"ALTH","Allos Therapeutics, Inc.","Westminster","CO","",""
"ALTI","Altair Nanotechnologies, Inc.","Reno","NV","",""
"ALTR","Altera Corp.","San Jose","CA","$88,413","$44,895  $157,616"
"ALVR","Alvarion Ltd.","","","$104,327","$64,428  $225,000"
"ALX","Alexander's Inc.","Paramus","NJ","$78,859","$26,229  $400,000"
"ALXA","Alexza Pharmaceuticals Inc.","Mountain View","CA","$76,763","$53,000  $105,000"
"AHT","Ashford Hospitality Trust Inc.","Dallas","TX","",""
"AIM","Aerosonic Corp.","Clearwater","FL","",""
"AIMC","Altra Holdings, Inc.","Braintree","MA","",""
"AIN","Albany International Corp.","Rochester","NH","",""
"AIQ","Alliance Healthcare Services, Inc.","Newport Beach","CA","$90,000","$75,000  $100,000"
"AIRM","Air Methods Corp.","Englewood","CO","",""
"AIRT","Air T Inc.","Maiden","NC","",""
"AIS","Antares Pharma Inc.","Ewing","NJ","",""
"AIT","Applied Industrial Technologies, Inc.","Cleveland","OH","$57,749","$24,877  $87,500"
"AIV","Apartment Investment & Management Co.","Denver","CO","",""
"AJG","Arthur J Gallagher & Co.","Itasca","IL","$78,788","$60,000  $87,672"
"AKAM","Akamai Technologies, Inc.","Cambridge","MA","$89,244","$43,500  $200,000"
"AKR","Acadia Realty Trust","White Plains","NY","$87,023","$54,750  $175,000"
"AKRX","Akorn, Inc.","Lake Forest","IL","$79,286","$58,000  $140,000"
"AKS","AK Steel Holding Corporation","West Chester","OH","",""
"ALB","Albemarle Corp.","Baton Rouge","LA","",""
"ALC","Assisted Living Concepts Inc.","Menomonee Falls","WI","",""
"ALCO","Alico Inc.","Fort Myers","FL","",""
"ALE","ALLETE, Inc.","Duluth","MN","$61,550","$60,000  $63,100"
"AEZS","","Qu̩bec","QC","",""
"AFAM","Almost Family Inc.","Louisville","KY","$81,665","$23,700  $160,000"
"AFCE","AFC Enterprises Inc.","Atlanta","GA","",""
"AFFX","Affymetrix Inc.","Santa Clara","CA","$95,903","$39,000  $279,000"
"AFOP","Alliance Fiber Optic Products Inc.","Sunnyvale","CA","$67,424","$46,000  $80,000"
"AG","First Majestic Silver Corp.","Vancouver","BC","",""
"AGCO","AGCO Corporation","Duluth","GA","$83,626","$42,000  $750,000"
"AGEN","Agenus Inc.","Lexington","MA","",""
"AGM","Federal Agricultural Mortgage Corp.","Washington","DC","",""
"AGN","Allergan Inc.","Irvine","CA","$100,749","$49,837  $285,000"
"AGNC","American Capital Agency Corp.","Bethesda","MD","",""
"AGU","Agrium Inc.","Calgary","AB","",""
"AGX","Argan, Inc.","Rockville","MD","",""
"AGYS","Agilysys Inc.","Solon","OH","$69,714","$41,579  $119,652"
"AH","Accretive Health, Inc.","Chicago","IL","$95,500","$76,000  $115,000"
"AHC","A. H. Belo Corporation","Dallas","TX","$49,020","$41,101  $65,000"
"AHGP","Alliance Holdings GP, L.P.","Tulsa","OK","",""
"AHPI","Allied Healthcare Products Inc.","St Louis","MO","",""
"AHS","AMN Healthcare Services Inc.","San Diego","CA","",""
"ADUS","Addus HomeCare Corp.","Palatine","IL","",""
"ADVS","Advent Software, Inc.","San Francisco","CA","$94,089","$50,400  $135,302"
"AE","Adams Resources & Energy Inc.","Houston","TX","",""
"AEA","Advance America, Cash Advance Centers Inc.","Spartanburg","SC","$76,682","$33,000  $145,000"
"AEC","Associated Estates Realty Corp.","Richmond Heights","OH","$45,750","$36,500  $55,000"
"AEE","Ameren Corporation","St Louis","MO","",""
"AEGN","Aegion Corporation","Chesterfield","MO","",""
"AEGR","Aegerion Pharmaceuticals, Inc.","Cambridge","MA","",""
